"HistogramFile","filestem","background.mu","background.sigma","max","threshold","md5","mtime"
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35B03_AE_01_05-fA01b_C100406_20100406152559187_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35B03_AE_01_05-fA01b_C100406_20100406152559187_02_warp_m0g80c8e1e-1x26r3.nrrd",174.690848642400,109.017417723658,4095,392.725684089717,"b091d740c040eb72a89a8670ec55a052",2012-09-20 18:15:50
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35B05_AE_01_04-fA01b_C100330_20100330113232546_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35B05_AE_01_04-fA01b_C100330_20100330113232546_02_warp_m0g80c8e1e-1x26r3.nrrd",101.879474010172,8.95217012924614,4095,119.783814268664,"a66600c269e06478e3824b401f87fb1e",2012-09-20 18:15:11
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35B06_AE_01_03-fA01b_C100912_20100913102216109_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35B06_AE_01_03-fA01b_C100912_20100913102216109_02_warp_m0g80c8e1e-1x26r3.nrrd",127.491070622068,32.1752122038131,4095,191.841495029694,"db6b9b6fe75b145b7e40d9458a3e6a91",2012-09-20 18:21:02
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35B10_AE_01_05-fA01b_C100330_20100330113602640_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35B10_AE_01_05-fA01b_C100330_20100330113602640_02_warp_m0g80c8e1e-1x26r3.nrrd",127.794276198679,33.2110042135597,4095,194.216284625799,"b3f10360886e60fb9c2580091bf61ac1",2012-09-20 18:16:38
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35B12_AE_01_06-fA01b_C100330_20100330113631531_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35B12_AE_01_06-fA01b_C100330_20100330113631531_02_warp_m0g80c8e1e-1x26r3.nrrd",104.072539950522,10.7360689148528,4095,125.544677780227,"a6865fe8d49f123645166ad420350886",2012-09-20 18:22:18
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35C01_AE_01_04-fA01b_C100330_20100330113840062_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35C01_AE_01_04-fA01b_C100330_20100330113840062_02_warp_m0g80c8e1e-1x26r3.nrrd",117.650207929665,31.1078849900196,4095,179.865977909704,"af1227f30c37a013c50bf1fe510ac337",2012-09-20 18:18:47
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35C05_AE_01_03-fA01b_C100826_20100826100048781_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35C05_AE_01_03-fA01b_C100826_20100826100048781_02_warp_m0g80c8e1e-1x26r3.nrrd",137.923471434687,53.4961113283848,4095,244.915694091457,"6a866004466d26cfea44b78dd01e57c3",2012-09-20 18:21:45
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35C08_AE_01_05-fA01b_C100122_20100122134923421_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35C08_AE_01_05-fA01b_C100122_20100122134923421_02_warp_m0g80c8e1e-1x26r3.nrrd",127.667696436538,47.1772630525791,4095,222.022222541696,"9716dcd26c8f9dc5e0fe2b0e3b4991d9",2012-09-20 18:18:44
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35C10_AE_01_06-fA01b_C100528_20100528220710546_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35C10_AE_01_06-fA01b_C100528_20100528220710546_02_warp_m0g80c8e1e-1x26r3.nrrd",115.330509102854,20.4182543152142,4095,156.167017733282,"7a34e6d04e74583b067f9c378b090921",2012-09-20 18:16:35
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35C12_AE_01_00-fA01b_C090128_20090128130739359_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35C12_AE_01_00-fA01b_C090128_20090128130739359_02_warp_m0g80c8e1e-1x26r3.nrrd",123.154208732361,9.1301323223324,4095,141.414473377026,"d3163743a4385dc80321a311b6b72cc2",2012-09-20 18:15:50
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_35D03_AE_01_04-fA01b_C100706_20100707104834093_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_35D03_AE_01_04-fA01b_C100706_20100707104834093_02_warp_m0g80c8e1e-1x26r3.nrrd",119.652998699486,31.2019197087754,4095,182.056838117037,"fa3f7760d010c2437ee581a094530180",2012-09-20 18:25:53
